number,tweet,label 
7070,داستین هافمن (زادهٔ ۸ اوت ۱۹۳۷) ستاره پرافتخار دنیای #سینما داستین لی هافمن، سال 1937 در لوس‌ آنجلس به دنیا آمد. پدرش یهودیِ روسی الاصل بود و علاوه بر طراحی مبلمان، بعنوان خیاط در کمپانی کلمبیا کار میکرد و مادرش… https://t.co/1e99evn3KU,cultural
7073,سینمای ایران در چنبره‌ی مشکلات ریز و درشتِ زیادی گرفتار است. شما را به‌خدا بار سنگین انواع حاشیه‌ها را (که عموما زرد و مبتذل هستند) بر سر این #سینما آوار نکنید.  #سینمای_ایران #حاشیه‌های_مبتذل,cultural
7074,یکی از ماسکهای تولیدی این هنرمند بومی در نمایشگاه #هنری #Banf به نمایش درآمده و یکی دیگر به نام Resilience برای #موزه گلاسکو در #اسکاتلند خریداری شده. https://t.co/U3l2YOrjwX  #Cree #Indigenous #Canada #covid19canada #mask #masks #facemask #coronavirus #creeartist,cultural
7077,خلاصه که بیایید تا این شاهکارها که تاریخ هوانوردی(نه فقط تاریخ هما) هستند از دست نرفته‌اند دستی بجنبانیم . یک #موزه / #مرکز_علم کوچک و منحصر به فرد از ان می‌توان بیرون کشید. #کاوشکده #هوانوردی @s_saffarianpour @aliparsa2013 @IranAir_IRI @aeroshop_ir @hessamarmandeh,cultural
7078,@PahlaviReza رفتین زیر جت جنگی تو #موزه ی هواپیما تو لس آنجلس کاغذ چسبوندن میگین تو فرودگاه مهرآباده؟ 😂😂😂😂😂🤣🤣🤣🤣🤣 #رضا_پهلوی_آماتور_قرن #رضا_دماغ #پهلوی_خر_است,cultural
7079,. 🔺این فرش که یادبود جام جهانی ۲۰۱۸ روسیه می باشد همزمان با برگزاری فینال جام حذفی توسط فدراسیون فوتبال به موزه ورزش آستان قدس رضوی اهدا شد.  #خبر #اخبار #آستان_قدس #استان_قدس_رضوی #امام_رضا #حرم #حرم_مطهر #مشهد #فدراسیون #فوتبال #فرش #موزه #رسانه #ر… https://t.co/3JHiLlMkjV https://t.co/V9yCJnp7R7,cultural
7080,#نقاشی پانورامای راه #ایران در #موزه #آرمیتاژ #روسیه https://t.co/Js2uocr9Cg,cultural
7081,قرآن منسوب به دست‌خط مبارک امام حسین(ع)در #موزه آستان قدس رضوی این قرآن دارای۴۱ورق ازجنس پوست آهوبه رنگ نباتی است وآیات به خط کوفی ممتازدر۷ سطرنگاشته شده‌اند.این مصحف شریف در گنجینه قرآن ونفائس موزه آستان قدس رضوی درمعرض دیدعموم قراردارد. 🌟🌟#ما_ملت_امام_حسینیم #حب_الحسین_یجمعنا https://t.co/lBaE2QEqWn,cultural
7082,#افتتاح نخستين #موزه تخصصي تربيت معلم در #دانشگاه_فرهنگيان استان همدان يعني دانشگاه فرهنگيان در مسير پيشرفت و ثبات و پويايي قرار دارد. https://t.co/Jb0QALIbKh,cultural
7083,#كتاب #دیپلماسی #موزه #ديجیتال  متن کامل کتاب موجود است https://t.co/Y6c4lGR5Z6,cultural
7084,"فیلم ""فقط رحمت"" (2019) روایتگر نابرابری کیفری و #تبعیض_نژادی در دستگاه قضایی و زندان های امریکای دهه 1980 است. این فیلم بر اساس کتابی به قلم برایان استیونسون، وکیل سیاهپوست و حامی افراد محروم ساخته شده است که از تجربیات تلخ وی در مواجه با تبعیض نژادی در #امریکا حکایت دارد. https://t.co/WelVgRBYnM",cultural
7088,رژیم صهیونیستی زیر شلاق عتراض های داخلی؛ لانه عنکبوت از داخل شروع به ریزش کرده قبل از رسیدن۲۵ساله اینده، #اشغالگری #نژادپرستی  #تبعیض_نژادی https://t.co/rfPqeoHN0V,cultural
7093,اگر باور دارید که برتریطلبی #فارشیسم، ضد انسانی و #تبعیض_نژادی تلقی میشود، برتریطلبی ترکها در ترکیه نیز دقیقا همان کیفیت را دارد. بخشی از ترکها درایران بیشترین فاصله را با مقاومت کوردها پیدا کرده‌اند واین باعث همسو شدن آنان با سرکوب کوردها درایران وترکیه شده است.,cultural
7094,"فیلم ""بانکدار"" روایت واقعی از تاثیر #تبعیض_نژادی بر فعالیت های اقتصادی سیاهان #امریکا را در دهه 1950 به تصویر می کشد، دورانی که سیاهان حتی جرئت نداشتند با هویت واقعی به بانک در مالکیت خود در ایالت تگزاس بروند و مجبور بودند، با لباس نظافت چی یا راننده در بانک خود تردد کنند! https://t.co/8oK82xRbqk",cultural
7095,انگار کودکان ما #آموزش می‌بینند که بعدا به استانهای دیگر #مهاجرت کنند! این سرنوشت تلخیست که حاکمان برایمان تدارک دیده‌اند و مردم  انتظارش را دارند. #زبان_مادری_زبان_آموزش #تبعیض_نژادی https://t.co/cCQyGsQjML,cultural
7097,اعتراضات در آمریکا در صدمین روز با وجود دستگیری های گسترده در پورتلند ادامه دارد #اعتراضات_آمریکا #تبعیض_نژادی https://t.co/N0s7cvT87R,cultural
7098,کرونایی های سیاهپوست در آمریکا دو برابر سفید پوست ها تلفات می دهند. #تبعیض_نژادی https://t.co/auBRmvsy5A,cultural
7104,ریاضی برای سوم دبستان  کاری از #توکا_نیستانی @ToukaNeyestani   #اخبار_ایران #جلد_کتاب_درسی #ریاضی_سوم_دبستان #حذف_تصویر_دختران #تبعیض_جنسیتی #زنان https://t.co/ik8FtsW0zc,cultural
7107,جلد کتاب ریاضی در کشوری که #تبعیض_جنسیتی را به کودکان تحمیل نمی کنند ... https://t.co/U2t0D3KOfz,cultural
7109,ج.ا متخصص ساختن دعواهای الکی است، اما این وسط مضحک شما ملت هستید که به جای اعتراض به نبود #عدالت_آموزشی ، دلار ۲۵ تومنی و... برای این چیزها یقه جر می دهید. اعتراض به #تبعیض_جنسیتی درست است اما دارید اشتباه میزنید تبعیض جای دیگریست. https://t.co/8RRLxEzJ0J,cultural
7110,۴۲ساله پدر #رومینا_اشرفی و هزاران پدر، برادر و همسری که قاتل حق تفکر، انتخاب و جان دختران و زنان ایران شده اند، ماحصل همین بی عدالتی جنسیتی #آموزش_و_پرورش هستند. #مریم_ریاضی #دختران_حذف_شدني_نيستند  #تبعیض_جنسیتی https://t.co/8QNeRroot9,cultural
7112,کتاب ریاضی سوم دبستان با تغییری جنجالی، دراختیار دانش‌آموزان قرار گرفت.این تغییر باواکنشهای بسیاری مواجه شد.گزارش مریم دهکردی@DehkordiMaryam  روایتی ازواکنشهای کاربران فضای مجازی، فعالان حقوق #زنان و مسوولان است به این #سانسور👇 #اخبار_ایران #تبعیض_جنسیتی  https://t.co/qNKOWewSWI,cultural
7114,حقوق زنان را اول خانواده پایمال می‌کنه بعد جامعه  #تبعیض_جنسیتی,cultural
7118,🔹 فرهنگ داس و دختران روی جلد کاری از #مانا_نیستانی  #اخبار_ایران #حذف_عکس_دختران #جلد_کتاب_درسی #کتاب_سوم_دبستان #ریاضی_سوم_دبستان #تبعیض_جنسیتی #تبعیض_علیه_زنان #زن_کشی  @Farsi_Iranwire https://t.co/CSggidmQe3,cultural
7119,#تبعیض_جنسیتی همچون حذف عکس دختران از کتاب #ریاضی پایه سوم بر عملکرد روانشناختی کودکان چه تاثیراتی خواهد داشت؟! مسلما بررسی تاثیرات این اعمال نیاز به مباحث علمی دارد! نتیجه اخلاقی: بهتر است وزیر #آموزش_و_پرورش ، وزیر آموزش و پرورش دام شود!,cultural
7122,پس از افشای حذف دختران از جلد کتاب ریاضی سوم دبستان و دست به دست شدن تصاویر مربوط به دو چاپ متفاوت از این کتاب، کاربران فضای مجازی تغییرات دیگری را در سایر کتا‌ب‌های درسی پیدا کردند. گزارش پویان خوشحال@pkhwshhal 👇 #اخبار_ایران #اطلاع_رسانی #تبعیض_جنسیتی https://t.co/L56yDqwUZL,cultural
7130,یاد باد ان روزگار را یاد باد #تبعیض_جنسیتی #دختران_حذف_نمیشوند  #دختران_اضافی_نیستند  #اعدام_نکنید https://t.co/07RJLErCif,cultural
7141,بچهامون یک سال تحصیلی ریاضی یاد نگیرن خیلی بهتر از اینه که یک عمر بی غیرت رشد کنن.  #تبعیض #تبعیض_جنسیتی #ریاضی_سوم_دبستان #ریاضی,cultural
7142,🔹 فرهنگ داس و دختران روی جلد کاری از #مانا_نیستانی @ManaNeyestani   #اخبار_ایران #حذف_عکس_دختران #جلد_کتاب_درسی #کتاب_سوم_دبستان #ریاضی_سوم_دبستان #تبعیض_جنسیتی #تبعیض_علیه_زنان #زن_کشی https://t.co/l2YA7rttnX,cultural
7144,@ebtekarm_ir @hajimirzaee_m رژیم زن ستیز جمهوری اسلامی سمبل #تبعیض_جنسیتی هست. شما همان مزدوری هستید که دیوارهای #سفارت_آمریکا را می دریدید. فراموش کردید که برای همین رژیم وحشی و قوانین زن ستیزش، انقلاب کردید؟ #زنان در ایران به آزادی نمی رسند مگر بعد سرنگونی جنایتکاران اسلامی. #حکومت_ضد_زن_سرنگون_سرنگون,cultural
7145,خر چه داند قیمت قند و‌نبات؟! #تبعیض_جنسیتی   #دختران_حذف_نمیشوند  #دختران_در_ریاضیات #مریم_میرزاخانی https://t.co/4pGGcNCeMs,cultural
7146,"حذف تصویر دختران از روی جلد کتاب ریاضی سوم دبستان! ریشدار شدن همه مردان در کتاب اول دبستان! آموزش ""خوا"" با تبلیغ و جانداختن خواستگاری به جای صرف فعل ""خواستن"" در ذهن کودکان با کتاب آموزشی اول دبستان!😑  ساده ازکنار این اتفاقات نگذریم.  #تبعیض_جنسیتی #فکر_بیمار https://t.co/yzPd0Uz9Ip",cultural
7147,آری #مادر جان! همین آدم ها که از بهشت زیر پایت و احترام واجبت می گویند حق حضانت فرزندت را به تو نمی دهند.... #فمینیست  #فمینیست  #تبعیض_جنسیتی,cultural
7148,خداروشکر این مشکلمون هم حل شد #تبعیض_جنسیتی https://t.co/FVmj60aYto,cultural
7151,@Faghihimostafa1 این اقدام از اقدامات مشعشع این حضرت آقاست که اعتقاد داشت، نظام ایدئولوژیک، کتابش هم باید ایدئولوژیک باشد. چه معنا دارد که تصویر بازی پسربچه ها بادختر بچه ها بر روی جلد کتاب باشد؟ این از آثار اجرای #سند_۲۰۳۰ در مدارس کشور است. #تبعیض_جنسیتی https://t.co/g87HLRoh0s,cultural
