number,tweet,label 
16408,ناصرالدین شاه دقیقا مثال شاهیه که اگه قدرت اجرایی دستش نبود، به طور خاص با اموال خاندان قجری ایران رو هم از نظر فرهنگی هم از نظر تکنولوژیکی به اون دوران اروپا میرسوند، ولی چون قدرت دستش بود گه زد به همه چی. https://t.co/luthTAjuGy,cultural
43235,@mobinazzz واسه رشته انسانی فک کنم فقط همین المپیاد ادبیات رو داریم 🤔,scientific
21252,@fesadha کاش خاورمیانه اصلا وجود نداشت,politics
43620,@SeyedAli2001 @sabeti_twt @mostafatajzade رسته لیبرایسم هیچگاه تحت شدید ترین محدودی ها نبوده و همیشه از طریق رسانه ها و ریشه کردن در اراده باقی ملت های جهان سوم توانسته هم آن ملت ها عقب نگه دارد و هم خود پیشرفت کند نمونه شرکت فضایی ناسا میزنم این شرکت در آمریکا هفتاد درصد از ملیت های مختلف هست...,scientific
42651,بعنوان کسی که همه ی نمرات شیمی کارنامه ش 20 بودند و اگرچه دوره دوم المپیاد شیمی رو با ناداوری☝️ حذف شد اما شیمی کنکورش رو 86 زد میگم حرف مفت نزن. https://t.co/mY18sC4lbi,scientific
39144,@ASM10440745 @azar_kaveh حزب الله در شرایط بسیار سختی از لحاظ تحریم / از لحاظ  مشکلات اقتصادی/ و از لحاظ اختلافات شدیدی که با دولت لبنان و غیرشیعیان دارد قرار گرفته . و احتمال اینکه این جنایت (خودزنی) کار خود حزب الله و حسن نصرالله با کمک جمهوری اسلامی باشه، بسیار زیاد است,economy
31054,@Tiredgnat مادرست دیگر دکی جون  خدا براتون نگهدار و حافظش باشه و یه عمر به خوشی و سلامتی زندگی رو زندگی کنید با عزیزانتون به شایستگی,health
27576,@bervanlo واقعا برای کرونا ست یا انفجارهای بیروت؟,health
7120,@ashaa33 درود خندان جان!اینو‌بچلونیش واسه مصرف یکسال دارو سازیه یک کشور ازش مواد مخدر میاد بیرون!,social
16193,آقا من به شخصه اسرائیل‌ستیز نیستم،بارها هم گفتم امیدوارم سیاست خارجی افغانستان مستقل از اعراب و ایران پیش بره و با اسرائیل روابط دیپلماتیک برقرار کنه. ولی این حرکت مثل اینه که طالبانی که به یتیم‌های کابل تجاوز کردند،بیان و پدوفیلی رو محکوم کنند. حرکت تخمی‌ای بود اسرائیل‌جان https://t.co/pD3kliAo1u,politics
2022,اون حرکات رفتن بین بیسبال و گلف اون سالها انجام نمیداد تا آخر بسکتبال می موند الان طرفدارای لبرون اینقدر شاخ نمیشدن!!! https://t.co/scjzErTE3S,sport
16912,شب بخوابی صبح ببینی ارزش حقوقت نصف شده نصف شب اعلام کنن قیمت بنزین ٣ برابر شده اعتراض کنی یا بکشنت یا به اعدام محکومت کنن هر روز خبر دزدی میلیارد دلاری بشنوی داشتن امکانات یه زندگی معمولی برات آرزو بشه بعد بگی عوضش امنیت دارم؟ در ازای چی امنیت داری؟در ازای حق زندگی؟ برده‌ای مگه؟,politics
39855,@SepidehMosavi @VolD27 معلوم میشه / ولی بندر کاملا نابود شده بندری که هفتاد درصد صادرات و واردات از آن هست یعنی لبنان فلج شد,economy
2342,اگه بزن زیرش فوتبال زیباس ، والیبال بهترین فوتبال دنیاس :)))  #سوس_ماست,sport
7786,@hootanstayshfar فکر کنم سپاه زده تا حواس همه از دادگاه جمعه پرت بشه🚶🏻‍♀️  جون آدما برای سیاست مدارا بی ارزش ترینه,social
20963,+چرا این سلبریتی ها و بازیگرا هر وقت اتفاقی تو خا‌ورمیانه می‌افته، ساکت‌اند ؟ _ چون خاورمیانه اروپا و آمریکا نیست  #لبنان #بیروت #شرق_الاوسط #خاورمیانه,politics
4543,متنفرم از اینکه زود گریم میگیره متنفررررررم  کاش به جای شنا و تیراندازی و اسب سواری و اینا به بچهاتون اعتماد به نفس بدید که سر هرچیزی که تقصیرشون نیست خورد نشن...,sport
25913,@mehrdadast در اصل این مسیر تو دهه‌ی هشتاد میلادی با نئوفرمالیسم تموم شد. مسیر تکامل رویکرد نقد اثر هنری‌ به نئوفرمالیسمی ختم شد که تو اواخر دهه هفتاد و اوایل دهه هشتاد به گفته بوردول بهترین و کامل‌ترین روش برای مطالعه هنر و به ویژه سینما بود. بوردول اون رو به سینما اورد... ادامه داره,cultural
7919,درگیری با صلاح سرد وگرم بین هواداران دوتن از نامزدهای مجلس در پل دختر! اینا زمستون سال گذشته رو یادشون رفته سیل چه بلایی سرشون اورد!!😳😳😳 https://t.co/09fjg0pXds,social
13291,فروپاشی اقتصادی /اجتماعی /سیاسی «لبنان » همزمان با فراهم کردن شرایط ایجاد یک «شورش معیشتی » در ایران توسط «صهیونیست های آمریکوفیل » ج.ا در یک نقطه با هم مشترک هستند .آخرین واحد‌های سیاسی آسیای غربی نیز باید نابود شوند تا «پادگان نظامی » امپریالیسم غرب در منطقه با,social
18810,"درجه‌‌ای وحشتناک‌‌تر و هولناک‌تر از ""نفهمی"" هم وجود دارد، و آن ""بدفهمی"" است نفهمی را با آموزش می‌توان درمان کرد اما⁧ بدفهمی علاج‌ناپذیر است...!  #الیور_وندل",health
486,خبر خوب برای قرمزها. سرپرست #پرسپولیس: صبح امروز مطالبات ما از باشگاه آنتورپ بابت انتقال علیرضا بیرانوند به مبلغ ۵۱۵ هزار دلار به حساب واسطه ما نشست و قرار است به زودی آن را به حساب آقای برانکو در عمان منتقل کنیم. https://t.co/FSGxYZm8FH,sport
6473,@hucetimami @ir__bahman @shinzokhake2 حقارت و پرخاشگری از صفات بارز پانترکان است/بریز بیرون بیشتر فرهنگ مغولیتو نشون بده,social
12647,وقتی رهبر می فرمایند با آمریکا مزاکره نمیکنیم مخصوصا با دولت فعلی آمریکا چرا وزیر امور خارجه پنهانی مزاکره میکنه چرا جریان #اصلاح_طلبان اسراربه مزاکره دارن و از #غربگدایی دنبال چه هدفی هستندبه جز اینکه وادادگی این دولت را میرساند #مزاکره_پناهی,politics
26105,@aaliaa @heliziiii شریف از لحاظ علمی سطحش پایین نیست فقط جهنمیه که توسط یه سری موجود عقده‌ای اداره میشه 😛,scientific
24066,@knmd8 @Goorkan3 به اون اردک زشت هم نیازی نداریم ، هوافضا نسخه سرنشین دار سنتینل تو اسکیل بزرگتر تولید کرده و تو رول Bomber عملیاتی شده ، حاجی زاده هم چند وقت پیش بهش اشاره کرد,scientific
19494,@goliammar @Sh_Mouselchi فقط اون دارو برای خواب نیست ضد اضطرابم هست کاش بگیرید. امکان ارجاع به روانپزشک یا اینکه خودتون برید دارید؟,health
26824,@twittitsme @Parimah_ZDP اصن ی رنگایی میزنم عجیب فقطم اموزش های یوتیوب 😌,scientific
41997,بسم ا...   🚩نسل آینده جتهای رزمی  #داده_نما - #شبکه_محور بودن،حمل وفرماندهی #ریزپهپاد - #هوش_مصنوعی  - قابلیت کنترل از راه دور  - پیشرانه هایی با سرعت بالای چند ماخ  - #معماری_باز #MILITARY_IR #arminheidari #NEXT_GENERATION_FIGHTER_JET #infographics https://t.co/okYAOmyi0x,scientific
23998,@artaroud موسیقی صدای فریادِسکوت یک ملت است,cultural
44529,@iamlampi @hossein18550396 @yyyiii888_ پورن اصلا هم عادی نیس عمرا اونجوری که میگی شاید برای بزرگسالانشون باشه ولی افراد زیر ۱۸ یا ۲۰ سالشون اصلا هم عادی نیس از لحاظ علمی هم پورنوگرافی هم مث خودارضایی نابود کنندس و قشر جلویی مغز رو به فاک میده,scientific
